date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2025-07-03,10:00:00,Sarawak,Bintulu,3.17,113.03,27.9,86,0.0,6.2,3,Clouds generally forming or developing
2025-07-03,10:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,28.4,79,0.0,3.2,3,Clouds generally forming or developing
2025-07-03,10:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,28.7,79,0.0,3.2,3,Clouds generally forming or developing
2025-07-03,10:00:00,Labuan,Labuan,5.2803,115.2475,28.5,76,0.0,12.2,3,Clouds generally forming or developing
2025-07-03,10:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,28.2,80,0.0,5.5,3,Clouds generally forming or developing
2025-07-03,10:00:00,Kedah,Alor Setar,6.1167,100.3667,27.4,84,0.0,3.6,3,Clouds generally forming or developing
2025-07-03,10:00:00,Sabah,Lahad Datu,5.03,118.34,29.5,71,0.0,9.8,2,State of sky on the whole unchanged
2025-07-03,10:00:00,Sarawak,Sibu,2.3,111.8167,28.9,80,0.0,4.1,2,State of sky on the whole unchanged
2025-07-03,10:00:00,Pulau Pinang,George Town,5.4145,100.3292,28.6,79,0.0,3.2,3,Clouds generally forming or developing
2025-07-03,10:00:00,Pahang,Kuantan,3.8167,103.3333,28.3,83,0.0,6.3,2,State of sky on the whole unchanged
2025-07-03,10:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,27.8,80,0.0,4.1,3,Clouds generally forming or developing
2025-07-03,10:00:00,Perak,Ipoh,4.6,101.07,28.4,80,0.0,4.0,3,Clouds generally forming or developing
2025-07-03,10:00:00,Perak,Taiping,4.85,100.7333,28.3,81,0.0,5.1,80,"Rain shower(s), slight"
2025-07-03,10:00:00,Putrajaya,Putrajaya,2.93,101.69,27.5,85,0.0,5.5,3,Clouds generally forming or developing
2025-07-03,10:00:00,Melaka,Melaka,2.1889,102.2511,27.5,85,0.0,6.3,96,"Thunderstorm, slight or moderate, with hail** at time of observation  - Thunderstorm at time of observation"
2025-07-03,10:00:00,Sarawak,Kuching,1.5397,110.3542,29.3,77,0.0,3.9,2,State of sky on the whole unchanged
2025-07-03,10:00:00,Johor,Johor Bahru,1.4556,103.7611,28.4,84,0.0,8.0,3,Clouds generally forming or developing
2025-07-03,10:00:00,Johor,Kluang,2.0336,103.3194,27.9,86,0.0,6.3,3,Clouds generally forming or developing
2025-07-03,10:00:00,Pahang,Kuala Lipis,4.184,102.042,27.6,83,0.0,1.8,3,Clouds generally forming or developing
2025-07-03,10:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,27.9,85,0.0,4.0,3,Clouds generally forming or developing
2025-07-03,10:00:00,Kelantan,Kota Bharu,6.1333,102.25,27.4,87,0.0,5.2,3,Clouds generally forming or developing
2025-07-03,10:00:00,Selangor,Shah Alam,3.0833,101.5333,28.0,82,0.0,8.4,3,Clouds generally forming or developing
2025-07-03,10:00:00,Sarawak,Miri,4.4028,113.9933,27.0,85,0.0,11.0,3,Clouds generally forming or developing
2025-07-03,10:00:00,Terengganu,Cukai,4.2332,103.4479,28.1,84,0.0,9.6,2,State of sky on the whole unchanged
2025-07-03,10:00:00,Sabah,Tawau,4.2448,117.8911,28.8,76,0.0,4.0,2,State of sky on the whole unchanged
2025-07-03,10:00:00,Johor,Muar,2.05,102.56,27.8,82,0.0,5.4,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-07-03,10:00:00,Sabah,Kota Kinabalu,5.975,116.0725,30.1,69,0.0,12.0,3,Clouds generally forming or developing
2025-07-03,10:00:00,Kedah,Sungai Petani,5.65,100.48,28.3,80,0.0,4.6,2,State of sky on the whole unchanged
2025-07-03,10:00:00,Selangor,Klang,3.0333,101.45,27.8,83,0.0,8.2,80,"Rain shower(s), slight"
2025-07-03,10:00:00,Johor,Batu Pahat,1.85,102.93,28.2,83,0.0,8.4,80,"Rain shower(s), slight"
2025-07-03,10:00:00,Selangor,Petaling Jaya,3.1073,101.6067,28.0,80,0.0,5.5,3,Clouds generally forming or developing
2025-07-03,10:00:00,Pahang,Raub,3.7931,101.8569,25.2,77,0.0,0.5,3,Clouds generally forming or developing
2025-07-03,10:00:00,Perlis,Kangar,6.4333,100.2,28.4,83,0.0,4.5,3,Clouds generally forming or developing
2025-07-03,09:00:00,Johor,Kluang,2.0336,103.3194,26.2,95,0.0,2.5,3,Clouds generally forming or developing
2025-07-03,09:00:00,Selangor,Klang,3.0333,101.45,27.2,85,0.0,7.0,3,Clouds generally forming or developing
2025-07-03,09:00:00,Sarawak,Kuching,1.5397,110.3542,27.7,85,0.0,3.9,2,State of sky on the whole unchanged
2025-07-03,09:00:00,Perlis,Kangar,6.4333,100.2,27.8,86,0.0,3.2,3,Clouds generally forming or developing
2025-07-03,09:00:00,Kedah,Sungai Petani,5.65,100.48,26.4,88,0.0,5.1,2,State of sky on the whole unchanged
2025-07-03,09:00:00,Putrajaya,Putrajaya,2.93,101.69,26.3,88,0.0,1.8,3,Clouds generally forming or developing
2025-07-03,09:00:00,Sarawak,Sibu,2.3,111.8167,27.8,86,0.0,3.7,2,State of sky on the whole unchanged
2025-07-03,09:00:00,Johor,Batu Pahat,1.85,102.93,27.5,87,0.0,7.8,3,Clouds generally forming or developing
2025-07-03,09:00:00,Kelantan,Kota Bharu,6.1333,102.25,26.1,91,0.0,4.4,2,State of sky on the whole unchanged
